"","STABBR","RELAFFIL","TUITIONFEE_IN","WDRAW_ORIG_YR2_RT","LO_INC_WDRAW_ORIG_YR2_RT"
"5530","MD","NULL","NULL","0.261904761905","PrivacySuppressed"
"5531","NC","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5532","OK","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5533","PA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5534","PR","NULL","NULL","0.375757575758","PrivacySuppressed"
"5535","RI","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5536","TX","NULL","10695","0.178571428571","PrivacySuppressed"
"5537","VA","NULL","NULL","0.240099009901","0.242339832869"
"5538","VT","NULL","NULL","NULL","NULL"
"5539","VT","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5540","TN","NULL","NULL","0.18691588785","PrivacySuppressed"
"5541","AZ","NULL","NULL","0.16433158202","0.185585585586"
"5542","SC","NULL","NULL","0.409954099541","0.431318094424"
"5543","OH","NULL","NULL","0.155963302752","PrivacySuppressed"
"5544","OH","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5545","GA","NULL","NULL","0.368421052632","PrivacySuppressed"
"5546","FL","NULL","NULL","0.29012345679","0.319727891156"
"5547","MN","NULL","NULL","0.32474701012","0.361881785283"
"5548","TX","NULL","NULL","0.283276450512","0.319587628866"
"5549","AZ","NULL","13215","0.274843330349","0.296948356808"
"5550","NC","NULL","11100","0.091713221601","0.089640365003"
"5551","TX","NULL","NULL","0.133235724744","0.147859922179"
"5552","NE","NULL","NULL","0.16393442623","PrivacySuppressed"
"5553","FL","NULL","NULL","0.398644485521","0.439669421488"
"5554","AZ","NULL","13438","0.530033637674","0.56156933834"
"5555","UT","NULL","17614","0.26835443038","0.302721088435"
"5556","FL","NULL","12090","0.290361445783","0.328621908127"
"5557","FL","NULL","11580","0.290361445783","0.328621908127"
"5558","IN","NULL","NULL","0.166843783209","0.194977843427"
"5559","MI","NULL","NULL","0.164056674124","0.19023397762"
"5560","PA","NULL","NULL","NULL","NULL"
"5561","ND","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5562","OK","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5563","PA","NULL","11180","0.272281639929","0.286415711948"
"5564","CA","NULL","NULL","0.138075313808","PrivacySuppressed"
"5565","CA","NULL","NULL","0.138075313808","PrivacySuppressed"
"5566","AZ","NULL","NULL","0.094270228417","0.080089643784"
"5567","WV","NULL","13857","0.397567126539","0.405665098589"
"5568","SC","NULL","NULL","0.094270228417","0.080089643784"
"5569","LA","NULL","NULL","0.193548387097","0.219101123596"
"5570","FL","NULL","NULL","0.26849112426","0.278973509934"
"5571","TX","NULL","NULL","0.214442013129","PrivacySuppressed"
"5572","TX","NULL","NULL","0.374363944754","0.399466192171"
"5573","TN","NULL","13745","0.239952718676","0.251040221914"
"5574","MN","NULL","13352","0.098059964727","0.124909747292"
"5575","NC","NULL","NULL","0.409722222222","0.445454545455"
"5576","FL","NULL","13052","0.137055837563","PrivacySuppressed"
"5577","OH","NULL","13850","0.372001957905","0.410450213605"
"5578","IL","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5579","CA","NULL","NULL","0.283174603175","0.302232854864"
"5580","CA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5581","NV","NULL","NULL","0.202068416866","0.222281449893"
"5582","NV","NULL","NULL","0.153846153846","0.184890656064"
"5583","FL","NULL","19375","0.144554967059","0.139609236234"
"5584","SC","NULL","NULL","0.284044418469","0.30852567122"
"5585","AR","NULL","NULL","0.436893203883","PrivacySuppressed"
"5586","CA","NULL","NULL","0.225663716814","0.254211332312"
"5587","IN","99","9300","PrivacySuppressed","PrivacySuppressed"
"5588","CA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5589","CA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5590","CA","80","NULL","NULL","NULL"
"5591","CA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5592","CA","NULL","NULL","0.248366013072","0.240740740741"
"5593","CA","NULL","NULL","0.149758454106","0.17094017094"
"5594","CT","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5595","CT","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5596","FL","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5597","FL","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5598","FL","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5599","FL","NULL","NULL","0.244186046512","PrivacySuppressed"
"5600","FL","88","7410","PrivacySuppressed","PrivacySuppressed"
"5601","FL","NULL","16757","0.18045112782","PrivacySuppressed"
"5602","FL","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5603","FL","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5604","FL","NULL","NULL","0.302752293578","PrivacySuppressed"
"5605","GA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5606","GA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5607","HI","79","10460","PrivacySuppressed","PrivacySuppressed"
"5608","ID","NULL","13750","PrivacySuppressed","PrivacySuppressed"
"5609","IL","NULL","NULL","0.180327868852","PrivacySuppressed"
"5610","IL","NULL","NULL","0.206451612903","PrivacySuppressed"
"5611","IL","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5612","IL","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5613","IN","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5614","IN","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5615","KS","NULL","NULL","0.179104477612","PrivacySuppressed"
"5616","LA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5617","MA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5618","MA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5619","MI","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5620","MI","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5621","MN","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5622","MN","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5623","MO","NULL","NULL","0.672131147541","PrivacySuppressed"
"5624","MO","NULL","5600","0.514285714286","PrivacySuppressed"
"5625","MO","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5626","MT","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5627","MT","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5628","NJ","NULL","12500","0.378746594005","PrivacySuppressed"
"5629","NM","NULL","NULL","0.258928571429","PrivacySuppressed"
"5630","NV","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5631","NY","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5632","NY","NULL","NULL","0.095238095238","PrivacySuppressed"
"5633","NY","NULL","NULL","0.096573208723","0.122807017544"
"5634","NY","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5635","NY","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5636","NY","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5637","NY","NULL","NULL","0.078703703704","PrivacySuppressed"
"5638","OH","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5639","OH","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5640","OH","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5641","OR","NULL","12115","PrivacySuppressed","PrivacySuppressed"
"5642","PA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5643","PA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5644","SC","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5645","SC","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5646","TN","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5647","TX","NULL","NULL","0.614906832298","PrivacySuppressed"
"5648","TX","NULL","10713","PrivacySuppressed","PrivacySuppressed"
"5649","TX","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5650","TX","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5651","TX","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5652","TX","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5653","TX","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5654","UT","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5655","VA","27","8100","PrivacySuppressed","PrivacySuppressed"
"5656","VA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5657","WA","NULL","NULL","0.154228855721","0.152542372881"
"5658","WA","NULL","14450","PrivacySuppressed","PrivacySuppressed"
"5659","WA","NULL","NULL","NULL","NULL"
"5660","WI","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5661","CA","NULL","NULL","0.084158415842","0.106382978723"
"5662","CA","NULL","34635","0.078031809145","0.078787878788"
"5663","CA","NULL","34635","0.078031809145","0.078787878788"
"5664","GA","NULL","NULL","0.409954099541","0.431318094424"
"5665","IL","NULL","NULL","0.19801980198","0.214018191546"
"5666","IL","NULL","NULL","0.239766081871","0.287553648069"
"5667","IN","NULL","NULL","0.215853658537","0.236220472441"
"5668","MI","NULL","20472","0.389248181083","0.404541241891"
"5669","NC","NULL","10980","0.091713221601","0.089640365003"
"5670","NV","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5671","OH","NULL","16275","0.56905465288","0.589779653071"
"5672","GA","NULL","11080","0.092088527092","0.093500570125"
"5673","PA","NULL","9828","0.272281639929","0.286415711948"
"5674","TX","NULL","NULL","0.28242074928","0.297076023392"
"5675","VA","NULL","17590","0.496318114875","0.524926686217"
"5676","WI","NULL","16625","0.505785584832","0.536972445065"
"5677","SC","NULL","NULL","0.409954099541","0.431318094424"
"5678","IN","NULL","20100","0.274843330349","0.296948356808"
"5679","TX","NULL","NULL","0.189107413011","0.213725490196"
"5680","NC","NULL","NULL","0.231132075472","0.240075614367"
"5681","TN","NULL","NULL","0.343316289262","0.378277153558"
"5682","TN","NULL","NULL","0.309904153355","0.335789473684"
"5683","TN","NULL","NULL","0.314049586777","0.342553191489"
"5684","PA","NULL","NULL","0.29012345679","0.319727891156"
"5685","NJ","NULL","NULL","0.314049586777","0.342553191489"
"5686","IN","NULL","NULL","0.324367088608","0.360080240722"
"5687","GA","NULL","NULL","0.314049586777","0.342553191489"
"5688","AR","NULL","13857","0.397567126539","0.405665098589"
"5689","GA","NULL","13857","0.397567126539","0.405665098589"
"5690","MS","NULL","13857","0.397567126539","0.405665098589"
"5691","SC","NULL","13857","0.397567126539","0.405665098589"
"5692","TX","NULL","13857","0.397567126539","0.405665098589"
"5693","TX","NULL","17662","0.537683358624","0.564935064935"
"5694","TN","NULL","NULL","0.324367088608","0.360080240722"
"5695","NC","NULL","NULL","0.329749103943","0.341354723708"
"5696","NC","NULL","NULL","0.314049586777","0.342553191489"
"5697","NC","NULL","NULL","0.314049586777","0.342553191489"
"5698","FL","NULL","NULL","0.29012345679","0.319727891156"
"5699","NC","NULL","NULL","0.32474701012","0.361881785283"
"5700","TN","NULL","NULL","0.294803817603","0.331902718169"
"5701","VA","NULL","NULL","NULL","NULL"
"5702","UT","NULL","14850","0.529411764706","0.550505050505"
"5703","VA","NULL","17223","0.505785584832","0.536972445065"
"5704","AZ","NULL","NULL","0.219047619048","PrivacySuppressed"
"5705","AZ","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5706","CA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5707","CA","NULL","NULL","0.099415204678","PrivacySuppressed"
"5708","CA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5709","CA","NULL","NULL","0.186046511628","0.16"
"5710","CA","NULL","35070","0.128772635815","0.147169811321"
"5711","CA","NULL","NULL","0.123778501629","0.126074498567"
"5712","CA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5713","CA","NULL","NULL","0.235714285714","PrivacySuppressed"
"5714","VA","NULL","17014","0.390807055051","0.433636228214"
"5715","VA","NULL","17014","0.390807055051","0.433636228214"
"5716","CO","NULL","NULL","0.107883817427","PrivacySuppressed"
"5717","CO","NULL","NULL","0.331360946746","0.346774193548"
"5718","CO","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5719","DE","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5720","FL","NULL","7273","PrivacySuppressed","PrivacySuppressed"
"5721","FL","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5722","FL","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5723","IL","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5724","IL","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5725","IN","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5726","MA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5727","MI","NULL","15300","PrivacySuppressed","PrivacySuppressed"
"5728","MN","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5729","NJ","NULL","10822","PrivacySuppressed","PrivacySuppressed"
"5730","NY","NULL","NULL","NULL","NULL"
"5731","OH","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5732","OR","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5733","TX","NULL","NULL","0.369565217391","PrivacySuppressed"
"5734","TX","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5735","UT","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5736","WA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5737","WI","NULL","NULL","0.296703296703","0.301886792453"
"5738","CA","NULL","14600","0.323651452282","0.361963190184"
"5739","CA","80","NULL","PrivacySuppressed","PrivacySuppressed"
"5740","DC","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5741","NV","80","NULL","PrivacySuppressed","PrivacySuppressed"
"5742","WI","NULL","13850","0.372001957905","0.410450213605"
"5743","WI","NULL","13850","0.372001957905","0.410450213605"
"5744","TX","NULL","8216","0.1125","PrivacySuppressed"
"5745","TX","NULL","NULL","NULL","NULL"
"5746","TX","NULL","NULL","0.323161189358","0.348576761549"
"5747","TX","NULL","NULL","0.323161189358","0.348576761549"
"5748","DC","NULL","13857","0.397567126539","0.405665098589"
"5749","SC","NULL","NULL","0.34188034188","0.362694300518"
"5750","SC","NULL","16235","0.304281345566","0.319620253165"
"5751","NM","NULL","NULL","0.094270228417","0.080089643784"
"5752","MO","NULL","NULL","0.094270228417","0.080089643784"
"5753","CA","NULL","9570","PrivacySuppressed","PrivacySuppressed"
"5754","MI","NULL","NULL","0.24348879467","0.276999175598"
"5755","IN","NULL","NULL","0.153381642512","0.170491803279"
"5756","OH","NULL","NULL","0.166843783209","0.194977843427"
"5757","MI","NULL","NULL","0.164056674124","0.19023397762"
"5758","TX","NULL","NULL","0.16433158202","0.185585585586"
"5759","IL","NULL","NULL","0.155339805825","PrivacySuppressed"
"5760","TX","NULL","NULL","0.374363944754","0.399466192171"
"5761","TX","NULL","NULL","0.153094462541","0.182250396197"
"5762","FL","NULL","NULL","0.156891495601","0.168650793651"
"5763","TX","NULL","NULL","0.178098676294","0.200964630225"
"5764","CO","NULL","NULL","0.409954099541","0.431318094424"
"5765","RI","NULL","13365","0.261691542289","0.321954484605"
"5766","TX","NULL","12510","0.24335106383","0.263157894737"
"5767","VA","NULL","9608","PrivacySuppressed","PrivacySuppressed"
"5768","PA","NULL","18142","PrivacySuppressed","PrivacySuppressed"
"5769","CA","NULL","1426","0.505172413793","0.508300395257"
"5770","NY","NULL","NULL","0.118279569892","PrivacySuppressed"
"5771","NY","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5772","CA","NULL","1420","0.449704142012","0.458132820019"
"5773","MI","NULL","20472","0.389248181083","0.404541241891"
"5774","CA","NULL","NULL","0.370833333333","0.402116402116"
"5775","ID","NULL","NULL","0.283174603175","0.302232854864"
"5776","TX","NULL","NULL","0.370833333333","0.402116402116"
"5777","TX","NULL","NULL","0.289786223278","0.343649258543"
"5778","NY","NULL","NULL","0.078703703704","PrivacySuppressed"
"5779","NH","NULL","NULL","0.330541237113","0.360908353609"
"5780","PA","NULL","NULL","0.429598562013","0.447350309704"
"5781","CT","NULL","NULL","NULL","NULL"
"5782","TX","NULL","NULL","0.094270228417","0.080089643784"
"5783","NJ","NULL","10290","0.153225806452","PrivacySuppressed"
"5784","PR","NULL","7010","0.521118012422","0.524525833878"
"5785","FL","NULL","NULL","0.384905660377","0.4"
"5786","CO","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5787","IL","NULL","27454","NULL","NULL"
"5788","HI","NULL","19473","0.253205128205","0.29203539823"
"5789","NC","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5790","LA","NULL","NULL","0.409954099541","0.431318094424"
"5791","FL","NULL","11901","0.284044418469","0.30852567122"
"5792","ID","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5793","NC","NULL","11200","0.091713221601","0.089640365003"
"5794","GA","NULL","12100","0.092088527092","0.093500570125"
"5795","SC","NULL","10880","0.091713221601","0.089640365003"
"5796","GA","NULL","NULL","0.409954099541","0.431318094424"
"5797","SC","NULL","NULL","0.409954099541","0.431318094424"
"5798","OR","NULL","NULL","0.237209302326","0.301587301587"
"5799","VA","NULL","19375","0.144554967059","0.139609236234"
"5800","ID","NULL","16968","0.574033149171","0.609165687427"
"5801","AZ","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5802","VA","NULL","NULL","0.409954099541","0.431318094424"
"5803","MO","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5804","FL","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5805","TX","NULL","NULL","0.305317324185","0.351674641148"
"5806","AR","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5807","MO","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5808","FL","NULL","NULL","0.330541237113","0.360908353609"
"5809","NY","NULL","13365","0.473328324568","0.491803278689"
"5810","AZ","NULL","7995","0.359281437126","0.368421052632"
"5811","NC","NULL","6253","PrivacySuppressed","PrivacySuppressed"
"5812","OH","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5813","TN","NULL","NULL","NULL","NULL"
"5814","NC","NULL","NULL","NULL","NULL"
"5815","CA","NULL","28260","0.202702702703","0.210300429185"
"5816","NY","NULL","30250","PrivacySuppressed","PrivacySuppressed"
"5817","CA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5818","PA","NULL","NULL","0.143939393939","PrivacySuppressed"
"5819","PA","NULL","NULL","0.282352941176","PrivacySuppressed"
"5820","CA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5821","GA","NULL","6220","0.5","PrivacySuppressed"
"5822","FL","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5823","CA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5824","CA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5825","UT","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5826","FL","NULL","10480","PrivacySuppressed","PrivacySuppressed"
"5827","NH","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5828","FL","NULL","NULL","0.45","PrivacySuppressed"
"5829","MI","NULL","3020","0.541666666667","PrivacySuppressed"
"5830","TN","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5831","HI","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5832","UT","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5833","NY","NULL","NULL","0.136363636364","PrivacySuppressed"
"5834","SC","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5835","MD","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5836","TX","NULL","NULL","0.36170212766","PrivacySuppressed"
"5837","VA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5838","MO","NULL","NULL","0.182481751825","PrivacySuppressed"
"5839","NV","NULL","NULL","0.22","0.262962962963"
"5840","VA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5841","NC","54","NULL","PrivacySuppressed","PrivacySuppressed"
"5842","UT","NULL","NULL","0.150602409639","PrivacySuppressed"
"5843","CA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5844","NC","79","5800","PrivacySuppressed","PrivacySuppressed"
"5845","MO","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5846","MN","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5847","NM","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5848","TN","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5849","MO","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5850","IL","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5851","HI","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5852","CA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5853","PR","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5854","CA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5855","ID","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5856","CO","NULL","NULL","0.148681055156","0.155709342561"
"5857","CA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5858","ME","NULL","NULL","0.263636363636","PrivacySuppressed"
"5859","AZ","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5860","KY","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5861","IA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5862","TX","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5863","KY","52","5310","0.524390243902","PrivacySuppressed"
"5864","NY","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5865","WI","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5866","TX","NULL","9900","0.329545454545","0.294117647059"
"5867","KS","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5868","CO","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5869","CA","NULL","NULL","0.179723502304","0.190789473684"
"5870","NY","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5871","CA","NULL","NULL","0.156084656085","PrivacySuppressed"
"5872","NJ","NULL","NULL","0.254237288136","PrivacySuppressed"
"5873","WI","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5874","FL","NULL","10844","PrivacySuppressed","PrivacySuppressed"
"5875","MI","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5876","WI","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5877","IN","NULL","NULL","0.219512195122","PrivacySuppressed"
"5878","UT","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5879","MI","NULL","NULL","0.244680851064","PrivacySuppressed"
"5880","CO","NULL","11435","PrivacySuppressed","PrivacySuppressed"
"5881","ME","NULL","NULL","0.159420289855","PrivacySuppressed"
"5882","OH","NULL","NULL","0.484848484848","PrivacySuppressed"
"5883","NV","NULL","NULL","0.146198830409","PrivacySuppressed"
"5884","IN","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5885","FL","NULL","NULL","0.157142857143","PrivacySuppressed"
"5886","ME","NULL","NULL","NULL","NULL"
"5887","IL","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5888","CA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5889","WA","NULL","NULL","0.3","PrivacySuppressed"
"5890","IL","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5891","CO","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5892","CO","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5893","CA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5894","IL","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5895","CA","30","24900","0.202898550725","PrivacySuppressed"
"5896","CT","NULL","12828","NULL","NULL"
"5897","UT","NULL","16968","0.574033149171","0.609165687427"
"5898","OK","NULL","15000","0.444379732091","0.471997052321"
"5899","CO","NULL","15000","0.444379732091","0.471997052321"
"5900","MO","NULL","15000","0.444379732091","0.471997052321"
"5901","CO","NULL","15000","0.444379732091","0.471997052321"
"5902","MA","NULL","NULL","0.330541237113","0.360908353609"
"5903","MO","NULL","19375","0.144554967059","0.139609236234"
"5904","TX","NULL","19375","0.144554967059","0.139609236234"
"5905","NY","NULL","NULL","0.205882352941","PrivacySuppressed"
"5906","CA","NULL","NULL","0.161756531406","0.187347931873"
"5907","GA","NULL","NULL","0.213705583756","0.225620835857"
"5908","SC","NULL","NULL","0.213552361396","0.271126760563"
"5909","SC","NULL","NULL","0.213552361396","0.271126760563"
"5910","SC","NULL","NULL","0.397321428571","0.44578313253"
"5911","GA","NULL","NULL","0.390807055051","0.433636228214"
"5912","MI","NULL","17014","0.390807055051","0.433636228214"
"5913","OR","NULL","NULL","0.330409356725","0.377952755906"
"5914","OR","NULL","NULL","0.330409356725","0.377952755906"
"5915","NC","NULL","16500","0.56905465288","0.589779653071"
"5916","KY","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5917","FL","NULL","NULL","0.26849112426","0.278973509934"
"5918","CA","NULL","NULL","0.142776523702","0.155405405405"
"5919","CA","NULL","NULL","0.208532135841","0.226662073717"
"5920","TX","NULL","NULL","0.469945355191","0.505084745763"
"5921","LA","NULL","NULL","0.193548387097","0.219101123596"
"5922","CA","NULL","NULL","0.208532135841","0.226662073717"
"5923","MA","NULL","NULL","0.217213114754","0.248196248196"
"5924","NV","NULL","NULL","0.210585585586","0.23339011925"
"5925","AZ","NULL","NULL","0.210585585586","0.23339011925"
"5926","AZ","NULL","NULL","0.210585585586","0.23339011925"
"5927","CO","NULL","NULL","0.210585585586","0.23339011925"
"5928","CO","NULL","NULL","0.210585585586","0.23339011925"
"5929","PR","NULL","7495","0.379358437936","0.387815750371"
"5930","PA","NULL","NULL","0.256972111554","0.316568047337"
"5931","AZ","NULL","NULL","0.220074349442","0.240150093809"
"5932","OK","NULL","NULL","0.242392444911","0.273216689098"
"5933","IL","NULL","NULL","0.19801980198","0.214018191546"
"5934","LA","NULL","NULL","0.23","0.238517324738"
"5935","LA","NULL","NULL","0.23","0.238517324738"
"5936","CA","NULL","NULL","0.21768707483","0.286486486486"
"5937","CA","NULL","NULL","0.237275985663","0.259094942325"
"5938","KS","NULL","NULL","0.227272727273","0.252747252747"
"5939","TX","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5940","IL","NULL","NULL","0.285714285714","0.319587628866"
"5941","CA","88","10200","0.132339235788","0.154855643045"
"5942","AZ","NULL","16968","0.445762711864","0.470468431772"
"5943","ID","NULL","16968","0.445762711864","0.470468431772"
"5944","AZ","NULL","NULL","0.246644295302","0.266846361186"
"5945","UT","NULL","NULL","0.246644295302","0.266846361186"
"5946","FL","NULL","NULL","0.097122302158","PrivacySuppressed"
"5947","FL","NULL","NULL","0.097122302158","PrivacySuppressed"
"5948","PA","NULL","16648","0.256637168142","0.282186948854"
"5949","IA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5950","NJ","NULL","NULL","0.212949640288","0.238834951456"
"5951","NY","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5952","GA","NULL","12060","0.272281639929","0.286415711948"
"5953","CA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5954","GA","NULL","13354","0.390807055051","0.433636228214"
"5955","AL","NULL","14628","0.345323741007","0.357929515419"
"5956","VA","NULL","10660","0.091713221601","0.089640365003"
"5957","WA","103","NULL","0.119122257053","0.202797202797"
"5958","CA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5959","OK","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"5960","MA","NULL","NULL","0.17046580773","0.263305322129"
"5961","CA","NULL","NULL","0.26582278481","0.261904761905"
